Plot-Titel: GeN-2693 ,,,,,
Anz.,Date,Time,Temp,Event,Precip
663,2021-04-24,23:45:52,1.764,,
664,2021-04-24,23:55:52,1.548,,
665,2021-04-25,0:05:52,1.439,,
666,2021-04-25,0:15:52,1.33,,
667,2021-04-25,0:25:52,1.221,,
668,2021-04-25,0:35:52,1.003,,
669,2021-04-25,0:45:52,0.893,,
670,2021-04-25,0:55:52,0.893,,
671,2021-04-25,1:05:52,0.893,,
672,2021-04-25,1:15:52,0.784,,
673,2021-04-25,1:25:52,0.674,,
674,2021-04-25,1:35:52,0.563,,
675,2021-04-25,1:45:52,0.453,,
676,2021-04-25,1:55:52,0.453,,
677,2021-04-25,2:05:52,0.563,,
678,2021-04-25,2:15:52,0.453,,
679,2021-04-25,2:25:52,0.343,,
680,2021-04-25,2:35:52,0.343,,
681,2021-04-25,2:45:52,0.232,,
682,2021-04-25,2:55:52,0.232,,
683,2021-04-25,3:05:52,0.232,,
684,2021-04-25,3:15:52,0.232,,
685,2021-04-25,3:25:52,0.121,,
686,2021-04-25,3:35:52,0.121,,
687,2021-04-25,3:45:52,0.232,,
688,2021-04-25,3:55:52,0.232,,
689,2021-04-25,4:05:52,0.121,,
690,2021-04-25,4:15:52,-0.213,,
691,2021-04-25,4:25:52,-0.437,,
692,2021-04-25,4:35:52,-0.437,,
693,2021-04-25,4:45:52,-0.437,,
694,2021-04-25,4:55:52,-0.437,,
695,2021-04-25,5:05:52,-0.549,,
696,2021-04-25,5:15:52,-0.662,,
697,2021-04-25,5:25:52,-0.774,,
698,2021-04-25,5:35:52,-0.887,,
699,2021-04-25,5:45:52,-0.887,,
700,2021-04-25,5:55:52,-1.114,,
701,2021-04-25,6:05:52,-1.341,,
702,2021-04-25,6:15:52,-1.456,,
703,2021-04-25,6:25:52,-1.456,,
704,2021-04-25,6:35:52,-1.341,,
705,2021-04-25,6:45:52,-1.341,,
706,2021-04-25,6:55:52,-1.114,,
707,2021-04-25,7:05:52,-0.549,,
708,2021-04-25,7:15:52,0.232,,
709,2021-04-25,7:25:52,1.221,,
710,2021-04-25,7:35:52,2.303,,
711,2021-04-25,7:45:52,3.367,,
712,2021-04-25,7:55:52,4.519,,
713,2021-04-25,8:05:52,5.655,,
714,2021-04-25,8:15:52,6.064,,
715,2021-04-25,8:25:52,6.268,,
716,2021-04-25,8:35:52,6.877,,
717,2021-04-25,8:45:52,8.182,,
718,2021-04-25,8:55:52,10.259,,
719,2021-04-25,9:05:52,12.304,,
720,2021-04-25,9:15:52,13.269,,
721,2021-04-25,9:25:52,14.038,,
722,2021-04-25,9:35:52,14.804,,
723,2021-04-25,9:45:52,15.569,,
724,2021-04-25,9:55:52,16.427,,
725,2021-04-25,10:05:52,17.284,,
726,2021-04-25,10:15:52,17.855,,
727,2021-04-25,10:25:52,18.236,,
728,2021-04-25,10:35:52,18.045,,
729,2021-04-25,10:45:52,18.045,,
730,2021-04-25,10:55:52,18.426,,
731,2021-04-25,11:05:52,18.806,,
732,2021-04-25,11:15:52,18.901,,
733,2021-04-25,11:25:52,18.236,,
734,2021-04-25,11:35:52,17.855,,
735,2021-04-25,11:45:52,17.855,,
736,2021-04-25,11:55:52,18.236,,
737,2021-04-25,12:05:52,19.187,,
738,2021-04-25,12:15:52,20.043,,
739,2021-04-25,12:25:52,20.329,,
740,2021-04-25,12:35:52,20.424,,
741,2021-04-25,12:45:52,19.948,,
742,2021-04-25,12:55:52,20.138,,
743,2021-04-25,13:05:52,20.043,,
744,2021-04-25,13:15:52,20.138,,
745,2021-04-25,13:25:52,19.758,,
746,2021-04-25,13:35:52,20.615,,
747,2021-04-25,13:45:52,20.329,,
748,2021-04-25,13:55:52,20.234,,
749,2021-04-25,14:05:52,19.948,,
750,2021-04-25,14:15:52,19.662,,
751,2021-04-25,14:25:52,20.138,,
752,2021-04-25,14:35:52,20.138,,
753,2021-04-25,14:45:52,20.424,,
754,2021-04-25,14:55:52,20.234,,
755,2021-04-25,15:05:52,20.805,,
756,2021-04-25,15:15:52,21.187,,
757,2021-04-25,15:25:52,20.805,,
758,2021-04-25,15:35:52,20.805,,
759,2021-04-25,15:45:52,21.473,,
760,2021-04-25,15:55:52,21.091,,
761,2021-04-25,16:05:52,20.519,,
762,2021-04-25,16:15:52,20.805,,
763,2021-04-25,16:25:52,20.519,,
764,2021-04-25,16:35:52,19.948,,
765,2021-04-25,16:45:52,19.853,,
766,2021-04-25,16:55:52,19.567,,
767,2021-04-25,17:05:52,19.377,,
768,2021-04-25,17:15:52,20.424,,
769,2021-04-25,17:25:52,20.805,,
770,2021-04-25,17:35:52,20.234,,
771,2021-04-25,17:45:52,19.758,,
772,2021-04-25,17:55:52,19.377,,
773,2021-04-25,18:05:52,19.092,,
774,2021-04-25,18:15:52,18.616,,
775,2021-04-25,18:25:52,18.806,,
776,2021-04-25,18:35:52,18.14,,
777,2021-04-25,18:45:52,16.713,,
778,2021-04-25,18:55:52,15.091,,
779,2021-04-25,19:05:52,13.846,,
780,2021-04-25,19:15:52,12.787,,
781,2021-04-25,19:25:52,12.013,,
782,2021-04-25,19:35:52,11.334,,
783,2021-04-25,19:45:52,10.748,,
784,2021-04-25,19:55:52,10.161,,
785,2021-04-25,20:05:52,9.472,,
786,2021-04-25,20:15:52,8.879,,
787,2021-04-25,20:25:52,8.382,,
788,2021-04-25,20:35:52,8.082,,
789,2021-04-25,20:45:52,7.481,,
790,2021-04-25,20:55:52,6.775,,
791,2021-04-25,21:05:52,6.064,,
792,2021-04-25,21:15:52,5.141,,
793,2021-04-25,21:25:52,4.311,,
794,2021-04-25,21:35:52,3.578,,
795,2021-04-25,21:45:52,3.155,,
796,2021-04-25,21:55:52,3.261,,
797,2021-04-25,22:05:52,4.102,,
798,2021-04-25,22:15:52,4.727,,
799,2021-04-25,22:25:52,5.037,,
800,2021-04-25,22:35:52,5.244,,
801,2021-04-25,22:45:52,5.45,,
802,2021-04-25,22:55:52,5.552,,
803,2021-04-25,23:05:52,5.45,,
804,2021-04-25,23:15:52,5.141,,
805,2021-04-25,23:25:52,4.831,,
806,2021-04-25,23:35:52,4.519,,
807,2021-04-25,23:45:52,4.623,,
808,2021-04-25,23:55:52,4.831,,
809,2021-04-26,0:05:52,4.831,,
810,2021-04-26,0:15:52,4.623,,
811,2021-04-26,0:25:52,4.207,,
812,2021-04-26,0:35:52,3.893,,
813,2021-04-26,0:45:52,3.578,,
814,2021-04-26,0:55:52,3.367,,
815,2021-04-26,1:05:52,3.155,,
816,2021-04-26,1:15:52,2.837,,
817,2021-04-26,1:25:52,2.624,,
818,2021-04-26,1:35:52,2.195,,
819,2021-04-26,1:45:52,1.764,,
820,2021-04-26,1:55:52,1.221,,
821,2021-04-26,2:05:52,0.784,,
822,2021-04-26,2:15:52,0.453,,
823,2021-04-26,2:25:52,0.343,,
824,2021-04-26,2:35:52,0.784,,
825,2021-04-26,2:45:52,1.003,,
826,2021-04-26,2:55:52,0.893,,
827,2021-04-26,3:05:52,0.784,,
828,2021-04-26,3:15:52,1.003,,
829,2021-04-26,3:25:52,1.221,,
830,2021-04-26,3:35:52,1.221,,
831,2021-04-26,3:45:52,0.893,,
832,2021-04-26,3:55:52,0.232,,
833,2021-04-26,4:05:52,-0.213,,
834,2021-04-26,4:15:52,-0.549,,
835,2021-04-26,4:25:52,-0.774,,
836,2021-04-26,4:35:52,-1.001,,
837,2021-04-26,4:45:52,-1.228,,
838,2021-04-26,4:55:52,-1.57,,
839,2021-04-26,5:05:52,-1.684,,
840,2021-04-26,5:15:52,-1.799,,
841,2021-04-26,5:25:52,-1.799,,
842,2021-04-26,5:35:52,-1.684,,
843,2021-04-26,5:45:52,-1.684,,
844,2021-04-26,5:55:52,-1.799,,
845,2021-04-26,6:05:52,-1.799,,
846,2021-04-26,6:15:52,-1.914,,
847,2021-04-26,6:25:52,-1.914,,
848,2021-04-26,6:35:52,-1.684,,
849,2021-04-26,6:45:52,-1.456,,
850,2021-04-26,6:55:52,-1.001,,
851,2021-04-26,7:05:52,-0.437,,
852,2021-04-26,7:15:52,0.674,,
853,2021-04-26,7:25:52,1.872,,
854,2021-04-26,7:35:52,3.155,,
855,2021-04-26,7:45:52,4.311,,
856,2021-04-26,7:55:52,5.45,,
857,2021-04-26,8:05:52,6.268,,
858,2021-04-26,8:15:52,6.877,,
859,2021-04-26,8:25:52,7.28,,
860,2021-04-26,8:35:52,7.682,,
861,2021-04-26,8:45:52,8.382,,
862,2021-04-26,8:55:52,9.768,,
863,2021-04-26,9:05:52,11.041,,
864,2021-04-26,9:15:52,12.013,,
865,2021-04-26,9:25:52,12.594,,
866,2021-04-26,9:35:52,13.076,,
867,2021-04-26,9:45:52,13.558,,
868,2021-04-26,9:55:52,14.23,,
869,2021-04-26,10:05:52,14.9,,
870,2021-04-26,10:15:52,15.473,,
871,2021-04-26,10:25:52,15.76,,
872,2021-04-26,10:35:52,16.141,,
873,2021-04-26,10:45:52,16.141,,
874,2021-04-26,10:55:52,16.713,,
875,2021-04-26,11:05:52,17.189,,
876,2021-04-26,11:15:52,17.379,,
877,2021-04-26,11:25:52,17.76,,
878,2021-04-26,11:35:52,18.045,,
879,2021-04-26,11:45:52,18.331,,
880,2021-04-26,11:55:52,18.901,,
881,2021-04-26,12:05:52,19.282,,
882,2021-04-26,12:15:52,19.472,,
883,2021-04-26,12:25:52,19.662,,
884,2021-04-26,12:35:52,19.377,,
885,2021-04-26,12:45:52,19.092,,
886,2021-04-26,12:55:52,18.996,,
887,2021-04-26,13:05:52,19.567,,
888,2021-04-26,13:15:52,19.758,,
889,2021-04-26,13:25:52,20.043,,
890,2021-04-26,13:35:52,20.615,,
891,2021-04-26,13:45:52,21.091,,
892,2021-04-26,13:55:52,21.187,,
893,2021-04-26,14:05:52,21.855,,
894,2021-04-26,14:15:52,21.855,,
895,2021-04-26,14:25:52,21.951,,
896,2021-04-26,14:35:52,22.238,,
897,2021-04-26,14:45:52,22.333,,
898,2021-04-26,14:55:52,22.333,,
899,2021-04-26,15:05:52,22.333,,
900,2021-04-26,15:15:52,22.525,,
901,2021-04-26,15:25:52,22.621,,
902,2021-04-26,15:35:52,22.717,,
903,2021-04-26,15:45:52,22.908,,
904,2021-04-26,15:55:52,22.812,,
905,2021-04-26,16:05:52,22.812,,
906,2021-04-26,16:15:52,22.812,,
907,2021-04-26,16:25:52,22.717,,
908,2021-04-26,16:35:52,22.525,,
909,2021-04-26,16:45:52,22.046,,
910,2021-04-26,16:55:52,21.378,,
911,2021-04-26,17:05:52,21.187,,
912,2021-04-26,17:15:52,20.519,,
913,2021-04-26,17:25:52,19.948,,
914,2021-04-26,17:35:52,19.853,,
915,2021-04-26,17:45:52,19.377,,
916,2021-04-26,17:55:52,18.996,,
917,2021-04-26,18:05:52,18.711,,
918,2021-04-26,18:15:52,18.331,,
919,2021-04-26,18:25:52,17.76,,
920,2021-04-26,18:35:52,16.808,,
921,2021-04-26,18:45:52,15.378,,
922,2021-04-26,18:55:52,14.134,,
923,2021-04-26,19:05:52,13.173,,
924,2021-04-26,19:15:52,12.304,,
925,2021-04-26,19:25:52,11.722,,
926,2021-04-26,19:35:52,11.139,,
927,2021-04-26,19:45:52,10.748,,
928,2021-04-26,19:55:52,10.259,,
929,2021-04-26,20:05:52,9.669,,
930,2021-04-26,20:15:52,9.176,,
931,2021-04-26,20:25:52,8.68,,
932,2021-04-26,20:35:52,8.182,,
933,2021-04-26,20:45:52,7.481,,
934,2021-04-26,20:55:52,6.775,,
935,2021-04-26,21:05:52,6.064,,
936,2021-04-26,21:15:52,5.347,,
937,2021-04-26,21:25:52,4.727,,
938,2021-04-26,21:35:52,4.102,,
939,2021-04-26,21:45:52,3.472,,
940,2021-04-26,21:55:52,3.049,,
941,2021-04-26,22:05:52,2.943,,
942,2021-04-26,22:15:52,2.73,,
943,2021-04-26,22:25:52,2.41,,
944,2021-04-26,22:35:52,2.195,,
945,2021-04-26,22:45:52,2.195,,
946,2021-04-26,22:55:52,1.98,,
947,2021-04-26,23:05:52,1.98,,
948,2021-04-26,23:15:52,1.872,,
949,2021-04-26,23:25:52,1.656,,
950,2021-04-26,23:35:52,1.548,,
951,2021-04-26,23:45:52,1.221,,
952,2021-04-26,23:55:52,0.893,,
953,2021-04-27,0:05:52,0.563,,
954,2021-04-27,0:15:52,0.232,,
955,2021-04-27,0:25:52,0.01,,
956,2021-04-27,0:35:52,-0.102,,
957,2021-04-27,0:45:52,-0.213,,
958,2021-04-27,0:55:52,-0.437,,
959,2021-04-27,1:05:52,-0.437,,
960,2021-04-27,1:15:52,-0.325,,
961,2021-04-27,1:25:52,-0.213,,
962,2021-04-27,1:35:52,-0.102,,
963,2021-04-27,1:45:52,-0.102,,
964,2021-04-27,1:55:52,-0.102,,
965,2021-04-27,2:05:52,-0.102,,
966,2021-04-27,2:15:52,-0.213,,
967,2021-04-27,2:25:52,-0.325,,
968,2021-04-27,2:35:52,-0.213,,
969,2021-04-27,2:45:52,-0.213,,
970,2021-04-27,2:55:52,-0.213,,
971,2021-04-27,3:05:52,-0.213,,
972,2021-04-27,3:15:52,-0.325,,
973,2021-04-27,3:25:52,-0.437,,
974,2021-04-27,3:35:52,-0.549,,
975,2021-04-27,3:45:52,-0.662,,
976,2021-04-27,3:55:52,-0.887,,
977,2021-04-27,4:05:52,-1.114,,
978,2021-04-27,4:15:52,-1.114,,
979,2021-04-27,4:25:52,-1.228,,
980,2021-04-27,4:35:52,-1.341,,
981,2021-04-27,4:45:52,-1.456,,
982,2021-04-27,4:55:52,-1.456,,
983,2021-04-27,5:05:52,-1.456,,
984,2021-04-27,5:15:52,-1.341,,
985,2021-04-27,5:25:52,-1.228,,
986,2021-04-27,5:35:52,-1.228,,
987,2021-04-27,5:45:52,-1.228,,
988,2021-04-27,5:55:52,-1.228,,
989,2021-04-27,6:05:52,-1.228,,
990,2021-04-27,6:15:52,-1.228,,
991,2021-04-27,6:25:52,-1.001,,
992,2021-04-27,6:35:52,-0.887,,
993,2021-04-27,6:45:52,-0.549,,
994,2021-04-27,6:55:52,-0.213,,
995,2021-04-27,7:05:52,0.232,,
996,2021-04-27,7:15:52,0.784,,
997,2021-04-27,7:25:52,1.656,,
998,2021-04-27,7:35:52,2.624,,
999,2021-04-27,7:45:52,3.472,,
1000,2021-04-27,7:55:52,3.998,,
1001,2021-04-27,8:05:52,4.727,,
1002,2021-04-27,8:15:52,5.45,,
1003,2021-04-27,8:25:52,6.064,,
1004,2021-04-27,8:35:52,6.775,,
1005,2021-04-27,8:45:52,7.582,,
1006,2021-04-27,8:55:52,8.978,,
1007,2021-04-27,9:05:52,10.357,,
1008,2021-04-27,9:15:52,11.528,,
1009,2021-04-27,9:25:52,12.401,,
1010,2021-04-27,9:35:52,13.558,,
1011,2021-04-27,9:45:52,14.421,,
1012,2021-04-27,9:55:52,14.613,,
1013,2021-04-27,10:05:52,14.9,,
1014,2021-04-27,10:15:52,14.9,,
1015,2021-04-27,10:25:52,15.378,,
1016,2021-04-27,10:35:52,16.046,,
1017,2021-04-27,10:45:52,16.237,,
1018,2021-04-27,10:55:52,16.713,,
1019,2021-04-27,11:05:52,16.808,,
1020,2021-04-27,11:15:52,17.284,,
1021,2021-04-27,11:25:52,17.284,,
1022,2021-04-27,11:35:52,17.284,,
1023,2021-04-27,11:45:52,17.855,,
1024,2021-04-27,11:55:52,18.616,,
1025,2021-04-27,12:05:52,19.662,,
1026,2021-04-27,12:15:52,19.948,,
1027,2021-04-27,12:25:52,20.234,,
1028,2021-04-27,12:35:52,20.424,,
1029,2021-04-27,12:45:52,20.519,,
1030,2021-04-27,12:55:52,20.805,,
1031,2021-04-27,13:05:52,21.091,,
1032,2021-04-27,13:15:52,21.473,,
1033,2021-04-27,13:25:52,21.569,,
1034,2021-04-27,13:35:52,21.76,,
1035,2021-04-27,13:45:52,22.046,,
1036,2021-04-27,13:55:52,22.046,,
1037,2021-04-27,14:05:52,22.142,,
1038,2021-04-27,14:15:52,22.238,,
1039,2021-04-27,14:25:52,22.621,,
1040,2021-04-27,14:35:52,22.812,,
1041,2021-04-27,14:45:52,22.908,,
1042,2021-04-27,14:55:52,23.1,,
1043,2021-04-27,15:05:52,23.292,,
1044,2021-04-27,15:15:52,22.812,,
1045,2021-04-27,15:25:52,23.004,,
1046,2021-04-27,15:35:52,23.388,,
1047,2021-04-27,15:45:52,23.581,,
1048,2021-04-27,15:55:52,23.581,,
1049,2021-04-27,16:05:52,23.677,,
1050,2021-04-27,16:15:52,23.869,,
1051,2021-04-27,16:25:52,23.966,,
1052,2021-04-27,16:35:52,23.677,,
1053,2021-04-27,16:45:52,22.908,,
1054,2021-04-27,16:55:52,22.908,,
1055,2021-04-27,17:05:52,23.196,,
1056,2021-04-27,17:15:52,23.388,,
1057,2021-04-27,17:25:52,22.525,,
1058,2021-04-27,17:35:52,22.046,,
1059,2021-04-27,17:45:52,21.569,,
1060,2021-04-27,17:55:52,21.473,,
1061,2021-04-27,18:05:52,21.378,,
1062,2021-04-27,18:15:52,21.187,,
1063,2021-04-27,18:25:52,20.424,,
1064,2021-04-27,18:35:52,19.472,,
1065,2021-04-27,18:45:52,18.045,,
1066,2021-04-27,18:55:52,16.427,,
1067,2021-04-27,19:05:52,15.091,,
1068,2021-04-27,19:15:52,14.038,,
1069,2021-04-27,19:25:52,13.365,,
1070,2021-04-27,19:35:52,12.69,,
1071,2021-04-27,19:45:52,12.207,,
1072,2021-04-27,19:55:52,11.819,,
1073,2021-04-27,20:05:52,11.431,,
1074,2021-04-27,20:15:52,10.846,,
1075,2021-04-27,20:25:52,10.259,,
1076,2021-04-27,20:35:52,9.472,,
1077,2021-04-27,20:45:52,8.68,,
1078,2021-04-27,20:55:52,7.983,,
1079,2021-04-27,21:05:52,7.28,,
1080,2021-04-27,21:15:52,6.471,,
1081,2021-04-27,21:25:52,5.757,,
1082,2021-04-27,21:35:52,5.141,,
1083,2021-04-27,21:45:52,4.727,,
1084,2021-04-27,21:55:52,4.415,,
1085,2021-04-27,22:05:52,4.311,,
1086,2021-04-27,22:15:52,4.102,,
1087,2021-04-27,22:25:52,3.578,,
1088,2021-04-27,22:35:52,3.261,,
1089,2021-04-27,22:45:52,2.837,,
1090,2021-04-27,22:55:52,2.517,,
1091,2021-04-27,23:05:52,2.303,,
1092,2021-04-27,23:15:52,2.088,,
1093,2021-04-27,23:25:52,1.872,,
1094,2021-04-27,23:35:52,1.656,,
1095,2021-04-27,23:45:52,1.548,,
1096,2021-04-27,23:55:52,1.221,,
1097,2021-04-28,0:05:52,1.112,,
1098,2021-04-28,0:15:52,1.112,,
1099,2021-04-28,0:25:52,1.003,,
1100,2021-04-28,0:35:52,0.784,,
1101,2021-04-28,0:45:52,0.674,,
1102,2021-04-28,0:55:52,0.453,,
1103,2021-04-28,1:05:52,0.453,,
1104,2021-04-28,1:15:52,0.453,,
1105,2021-04-28,1:25:52,0.563,,
1106,2021-04-28,1:35:52,0.674,,
1107,2021-04-28,1:45:52,0.674,,
1108,2021-04-28,1:55:52,0.674,,
1109,2021-04-28,2:05:52,0.784,,
1110,2021-04-28,2:15:52,0.784,,
1111,2021-04-28,2:25:52,0.674,,
1112,2021-04-28,2:35:52,0.453,,
1113,2021-04-28,2:45:52,0.453,,
1114,2021-04-28,2:55:52,0.453,,
1115,2021-04-28,3:05:52,0.563,,
1116,2021-04-28,3:15:52,0.674,,
1117,2021-04-28,3:25:52,0.674,,
1118,2021-04-28,3:35:52,0.563,,
1119,2021-04-28,3:45:52,0.784,,
1120,2021-04-28,3:55:52,1.33,,
1121,2021-04-28,4:05:52,1.656,,
1122,2021-04-28,4:15:52,1.764,,
1123,2021-04-28,4:25:52,1.872,,
1124,2021-04-28,4:35:52,1.98,,
1125,2021-04-28,4:45:52,1.98,,
1126,2021-04-28,4:55:52,1.872,,
1127,2021-04-28,5:05:52,1.98,,
1128,2021-04-28,5:15:52,1.872,,
1129,2021-04-28,5:25:52,1.872,,
1130,2021-04-28,5:35:52,1.872,,
1131,2021-04-28,5:45:52,1.764,,
1132,2021-04-28,5:55:52,1.656,,
1133,2021-04-28,6:05:52,1.439,,
1134,2021-04-28,6:15:52,1.112,,
1135,2021-04-28,6:25:52,0.784,,
1136,2021-04-28,6:35:52,0.453,,
1137,2021-04-28,6:45:52,0.563,,
1138,2021-04-28,6:55:52,0.784,,
1139,2021-04-28,7:05:52,1.439,,
1140,2021-04-28,7:15:52,2.624,,
1141,2021-04-28,7:25:52,3.998,,
1142,2021-04-28,7:35:52,5.45,,
1143,2021-04-28,7:45:52,6.877,,
1144,2021-04-28,7:55:52,8.282,,
1145,2021-04-28,8:05:52,9.275,,
1146,2021-04-28,8:15:52,9.768,,
1147,2021-04-28,8:25:52,10.259,,
1148,2021-04-28,8:35:52,10.944,,
1149,2021-04-28,8:45:52,12.497,,
1150,2021-04-28,8:55:52,14.804,,
1151,2021-04-28,9:05:52,16.808,,
1152,2021-04-28,9:15:52,18.045,,
1153,2021-04-28,9:25:52,18.806,,
1154,2021-04-28,9:35:52,19.567,,
1155,2021-04-28,9:45:52,20.424,,
1156,2021-04-28,9:55:52,21.378,,
1157,2021-04-28,10:05:52,21.951,,
1158,2021-04-28,10:15:52,22.429,,
1159,2021-04-28,10:25:52,22.908,,
1160,2021-04-28,10:35:52,23.388,,
1161,2021-04-28,10:45:52,23.773,,
1162,2021-04-28,10:55:52,24.062,,
1163,2021-04-28,11:05:52,23.484,,
1164,2021-04-28,11:15:52,23.484,,
1165,2021-04-28,11:25:52,24.158,,
1166,2021-04-28,11:35:52,24.738,,
1167,2021-04-28,11:45:52,24.641,,
1168,2021-04-28,11:55:52,24.545,,
1169,2021-04-28,12:05:52,24.545,,
1170,2021-04-28,12:15:52,25.125,,
1171,2021-04-28,12:25:52,25.222,,
1172,2021-04-28,12:35:52,25.319,,
1173,2021-04-28,12:45:52,25.319,,
1174,2021-04-28,12:55:52,25.805,,
1175,2021-04-28,13:05:52,26.488,,
1176,2021-04-28,13:15:52,27.272,,
1177,2021-04-28,13:25:52,27.173,,
1178,2021-04-28,13:35:52,27.173,,
1179,2021-04-28,13:45:52,27.862,,
1180,2021-04-28,13:55:52,28.357,,
1181,2021-04-28,14:05:52,28.555,,
1182,2021-04-28,14:15:52,27.665,,
1183,2021-04-28,14:25:52,26.781,,
1184,2021-04-28,14:35:52,24.641,,
1185,2021-04-28,14:45:52,23.773,,
1186,2021-04-28,14:55:52,24.641,,
1187,2021-04-28,15:05:52,25.513,,
1188,2021-04-28,15:15:52,25.708,,
1189,2021-04-28,15:25:52,25.222,,
1190,2021-04-28,15:35:52,26.097,,
1191,2021-04-28,15:45:52,27.468,,
1192,2021-04-28,15:55:52,28.456,,
1193,2021-04-28,16:05:52,28.953,,
1194,2021-04-28,16:15:52,29.252,,
1195,2021-04-28,16:25:52,29.152,,
1196,2021-04-28,16:35:52,28.754,,
1197,2021-04-28,16:45:52,28.456,,
1198,2021-04-28,16:55:52,27.272,,
1199,2021-04-28,17:05:52,25.513,,
1200,2021-04-28,17:15:52,24.351,,
1201,2021-04-28,17:25:52,23.869,,
1202,2021-04-28,17:35:52,24.738,,
1203,2021-04-28,17:45:52,24.931,,
1204,2021-04-28,17:55:52,23.966,,
1205,2021-04-28,18:05:52,22.621,,
1206,2021-04-28,18:15:52,21.664,,
1207,2021-04-28,18:25:52,20.615,,
1208,2021-04-28,18:35:52,19.758,,
1209,2021-04-28,18:45:52,18.996,,
1210,2021-04-28,18:55:52,18.236,,
1211,2021-04-28,19:05:52,17.665,,
1212,2021-04-28,19:15:52,16.999,,
1213,2021-04-28,19:25:52,16.332,,
1214,2021-04-28,19:35:52,15.855,,
1215,2021-04-28,19:45:52,15.378,,
1216,2021-04-28,19:55:52,14.709,,
1217,2021-04-28,20:05:52,14.038,,
1218,2021-04-28,20:15:52,13.461,,
1219,2021-04-28,20:25:52,13.076,,
1220,2021-04-28,20:35:52,12.69,,
1221,2021-04-28,20:45:52,12.401,,
1222,2021-04-28,20:55:52,12.207,,
1223,2021-04-28,21:05:52,11.916,,
1224,2021-04-28,21:15:52,11.625,,
1225,2021-04-28,21:25:52,11.431,,
1226,2021-04-28,21:35:52,11.236,,
1227,2021-04-28,21:45:52,11.041,,
1228,2021-04-28,21:55:52,10.944,,
1229,2021-04-28,22:05:52,10.748,,
1230,2021-04-28,22:15:52,10.553,,
1231,2021-04-28,22:25:52,10.357,,
1232,2021-04-28,22:35:52,10.063,,
1233,2021-04-28,22:45:52,9.965,,
1234,2021-04-28,22:53:12,,2,0.193
1235,2021-04-28,22:55:52,9.866,,
1236,2021-04-28,23:04:33,,3,0.193
1237,2021-04-28,23:05:52,9.866,,
1238,2021-04-28,23:09:00,,4,0.193
1239,2021-04-28,23:15:52,9.768,,
1240,2021-04-28,23:16:01,,5,0.193
1241,2021-04-28,23:22:04,,6,0.193
1242,2021-04-28,23:25:52,9.768,,
1243,2021-04-28,23:30:39,,7,0.193
1244,2021-04-28,23:35:50,,8,0.193
1245,2021-04-28,23:35:52,9.768,,
1246,2021-04-28,23:41:59,,9,0.193
1247,2021-04-28,23:45:52,9.669,,
1248,2021-04-28,23:51:47,,10,0.193
1249,2021-04-28,23:55:52,9.669,,
1250,2021-04-28,23:58:03,,11,0.193
1251,2021-04-29,0:05:17,,12,0.193
1252,2021-04-29,0:05:52,9.669,,
1253,2021-04-29,0:13:17,,13,0.193
1254,2021-04-29,0:15:52,9.669,,
1255,2021-04-29,0:19:15,,14,0.193
1256,2021-04-29,0:25:52,9.571,,
1257,2021-04-29,0:29:22,,15,0.193
1258,2021-04-29,0:35:52,9.571,,
1259,2021-04-29,0:38:53,,16,0.193
1260,2021-04-29,0:45:52,9.571,,
1261,2021-04-29,0:55:52,9.571,,
1262,2021-04-29,1:02:50,,17,0.193
1263,2021-04-29,1:05:52,9.472,,
1264,2021-04-29,1:15:52,9.472,,
1265,2021-04-29,1:25:52,9.373,,
1266,2021-04-29,1:35:52,9.373,,
1267,2021-04-29,1:45:52,9.373,,
1268,2021-04-29,1:55:52,9.373,,
1269,2021-04-29,2:05:52,9.472,,
1270,2021-04-29,2:14:59,,18,0.193
1271,2021-04-29,2:15:52,9.669,,
1272,2021-04-29,2:25:52,9.669,,
1273,2021-04-29,2:35:52,9.768,,
1274,2021-04-29,2:45:52,9.768,,
1275,2021-04-29,2:55:52,9.669,,
1276,2021-04-29,3:00:37,,19,0.193
1277,2021-04-29,3:05:52,9.571,,
1278,2021-04-29,3:15:52,9.472,,
1279,2021-04-29,3:25:52,9.373,,
1280,2021-04-29,3:35:52,9.373,,
1281,2021-04-29,3:44:11,,20,0.193
1282,2021-04-29,3:45:52,9.472,,
1283,2021-04-29,3:53:49,,21,0.193
1284,2021-04-29,3:55:52,9.472,,
1285,2021-04-29,4:00:48,,22,0.193
1286,2021-04-29,4:05:52,9.571,,
1287,2021-04-29,4:14:40,,23,0.193
1288,2021-04-29,4:15:52,9.669,,
1289,2021-04-29,4:21:17,,24,0.193
1290,2021-04-29,4:25:52,9.768,,
1291,2021-04-29,4:35:52,9.768,,
1292,2021-04-29,4:45:52,9.669,,
1293,2021-04-29,4:55:52,9.571,,
1294,2021-04-29,5:05:52,9.571,,
1295,2021-04-29,5:15:52,9.472,,
1296,2021-04-29,5:25:52,9.373,,
1297,2021-04-29,5:35:52,9.176,,
1298,2021-04-29,5:45:52,8.879,,
1299,2021-04-29,5:55:52,8.68,,
1300,2021-04-29,6:05:52,8.481,,
1301,2021-04-29,6:15:52,8.182,,
1302,2021-04-29,6:25:52,7.782,,
1303,2021-04-29,6:35:52,7.28,,
1304,2021-04-29,6:45:52,6.978,,
1305,2021-04-29,6:55:52,6.978,,
1306,2021-04-29,7:05:52,7.682,,
1307,2021-04-29,7:15:52,8.382,,
